CustomerID,Gender,SeniorCitizen,Tenure_Months,ContractType,MonthlyCharges,InternetService,TechSupport,PaymentMethod,TotalCharges,Churn
CUST12108,Male,0,15,Month-to-Month,105.02,DSL,Yes,Mailed Check,1575.3,No
CUST12109,Female,0,63,Month-to-Month,40.48,No,Yes,Bank Transfer,2550.24,Yes
CUST12110,Female,0,21,Month-to-Month,132.4,Fiber Optic,No,Electronic Check,2780.4,Yes
CUST12111,Male,0,5,One Year,72.78,DSL,No,Credit Card,363.9,No
CUST12112,Female,0,35,Month-to-Month,71.45,DSL,No,Electronic Check,2500.75,No
CUST12113,Male,0,68,Two Year,40.05,Fiber Optic,Yes,Electronic Check,2723.4,No
CUST12114,Male,0,48,Month-to-Month,40.6,DSL,No,Electronic Check,1948.8,No
CUST12115,Female,0,62,Month-to-Month,20.0,DSL,No,Mailed Check,1240.0,Yes
CUST12116,Male,1,35,One Year,46.69,DSL,No,Bank Transfer,1634.15,No
CUST12117,Female,0,70,One Year,104.99,DSL,Yes,Mailed Check,7349.3,No
CUST12118,Male,0,21,Month-to-Month,39.45,Fiber Optic,Yes,Mailed Check,828.45,Yes
CUST12119,Female,0,39,Month-to-Month,42.06,DSL,No,Credit Card,1640.34,Yes
CUST12120,Female,0,34,One Year,31.41,DSL,No,Electronic Check,1067.94,No
CUST12121,Female,1,15,Month-to-Month,29.16,DSL,Yes,Mailed Check,437.4,No
CUST12122,Male,0,6,One Year,96.63,Fiber Optic,No,Bank Transfer,579.78,Yes
CUST12123,Male,0,66,Month-to-Month,33.55,Fiber Optic,No,Mailed Check,2214.3,Yes
CUST12124,Female,0,56,Two Year,66.05,Fiber Optic,No,Credit Card,3698.8,No
CUST12125,Female,1,49,Month-to-Month,59.34,No,No,Credit Card,2907.66,Yes
CUST12126,Male,0,1,Month-to-Month,98.7,DSL,No,Bank Transfer,98.7,Yes
CUST12127,Male,0,65,Month-to-Month,44.91,DSL,Yes,Credit Card,2919.15,Yes
CUST12128,Male,0,28,Two Year,57.07,Fiber Optic,No,Electronic Check,1597.96,No
CUST12129,Female,0,20,One Year,37.23,DSL,No,Electronic Check,744.6,Yes
CUST12130,Male,0,48,Month-to-Month,50.79,DSL,No,Credit Card,2437.92,Yes
CUST12131,Male,0,65,Month-to-Month,42.96,DSL,No,Mailed Check,2792.4,Yes
CUST12132,Female,0,51,Month-to-Month,65.66,Fiber Optic,No,Credit Card,3348.66,Yes
CUST12133,Male,0,43,Month-to-Month,118.03,Fiber Optic,Yes,Bank Transfer,5075.29,Yes
CUST12134,Male,0,49,Month-to-Month,63.89,No,No,Electronic Check,3130.61,Yes
CUST12135,Male,0,25,Month-to-Month,105.24,Fiber Optic,No,Electronic Check,2631.0,Yes
CUST12136,Female,0,41,Month-to-Month,98.35,Fiber Optic,Yes,Mailed Check,4032.35,No
CUST12137,Female,1,71,Month-to-Month,68.72,Fiber Optic,No,Bank Transfer,4879.12,Yes
CUST12138,Female,0,64,One Year,98.85,DSL,Yes,Electronic Check,6326.4,No
CUST12139,Female,0,61,Month-to-Month,76.92,DSL,No,Electronic Check,4692.12,No
CUST12140,Female,0,12,Month-to-Month,27.13,No,No,Bank Transfer,325.56,No
CUST12141,Female,0,69,Month-to-Month,68.83,DSL,No,Mailed Check,4749.27,No
CUST12142,Female,0,14,One Year,76.18,DSL,Yes,Credit Card,1066.52,No
CUST12143,Male,0,34,One Year,122.89,DSL,No,Mailed Check,4178.26,No
CUST12144,Male,0,48,One Year,42.05,DSL,No,Electronic Check,2018.4,No
CUST12145,Female,0,61,Month-to-Month,83.73,DSL,No,Electronic Check,5107.53,Yes
CUST12146,Male,0,35,Month-to-Month,33.08,Fiber Optic,Yes,Mailed Check,1157.8,No
CUST12147,Male,0,65,Two Year,116.29,DSL,No,Mailed Check,7558.85,No
CUST12148,Female,0,59,Month-to-Month,106.71,DSL,Yes,Electronic Check,6295.89,No
CUST12149,Male,0,36,Month-to-Month,34.03,Fiber Optic,No,Bank Transfer,1225.08,Yes
CUST12150,Male,0,19,One Year,122.23,Fiber Optic,No,Bank Transfer,2322.37,No
CUST12151,Male,0,42,Month-to-Month,102.31,Fiber Optic,No,Credit Card,4297.02,Yes
CUST12152,Male,0,69,Month-to-Month,107.96,Fiber Optic,No,Electronic Check,7449.24,Yes
CUST12153,Male,0,19,Month-to-Month,117.1,DSL,No,Electronic Check,2224.9,Yes
CUST12154,Female,0,39,Month-to-Month,103.79,Fiber Optic,No,Credit Card,4047.81,Yes
CUST12155,Female,0,69,Month-to-Month,59.91,Fiber Optic,No,Electronic Check,4133.79,Yes
CUST12156,Female,0,52,Month-to-Month,115.07,Fiber Optic,Yes,Electronic Check,5983.64,No
CUST12157,Male,1,12,Two Year,43.2,Fiber Optic,No,Mailed Check,518.4,Yes
CUST12158,Female,1,47,Month-to-Month,46.74,Fiber Optic,No,Bank Transfer,2196.78,Yes
CUST12159,Male,0,36,Month-to-Month,56.34,Fiber Optic,No,Bank Transfer,2028.24,Yes
CUST12160,Male,0,63,Month-to-Month,80.01,Fiber Optic,Yes,Bank Transfer,5040.63,No
CUST12161,Male,0,51,One Year,42.46,Fiber Optic,Yes,Credit Card,2165.46,No
CUST12162,Male,0,43,Month-to-Month,34.07,Fiber Optic,No,Mailed Check,1465.01,Yes
CUST12163,Female,0,34,One Year,42.52,Fiber Optic,No,Electronic Check,1445.68,No
CUST12164,Female,0,49,One Year,59.1,DSL,No,Bank Transfer,2895.9,No
CUST12165,Male,0,18,One Year,72.11,Fiber Optic,No,Bank Transfer,1297.98,No
CUST12166,Female,0,61,Month-to-Month,47.16,No,No,Mailed Check,2876.76,No
CUST12167,Male,0,57,One Year,33.66,DSL,No,Electronic Check,1918.62,Yes
CUST12168,Female,0,5,Month-to-Month,81.69,Fiber Optic,No,Credit Card,408.45,Yes
CUST12169,Female,0,24,Month-to-Month,124.15,Fiber Optic,No,Electronic Check,2979.6,Yes
CUST12170,Male,1,64,Month-to-Month,57.56,Fiber Optic,Yes,Credit Card,3683.84,No
CUST12171,Female,0,59,Two Year,96.76,No,No,Credit Card,5708.84,No
CUST12172,Male,0,38,Month-to-Month,70.06,Fiber Optic,No,Electronic Check,2662.28,Yes
CUST12173,Female,0,33,One Year,89.12,No,No,Credit Card,2940.96,No
CUST12174,Male,1,10,Month-to-Month,94.46,DSL,Yes,Bank Transfer,944.6,No
CUST12175,Male,0,37,Month-to-Month,70.15,DSL,No,Mailed Check,2595.55,Yes
CUST12176,Female,0,11,One Year,40.5,Fiber Optic,No,Bank Transfer,445.5,No
CUST12177,Female,0,24,Month-to-Month,33.09,Fiber Optic,No,Credit Card,794.16,Yes
CUST12178,Male,0,71,One Year,104.5,Fiber Optic,No,Credit Card,7419.5,Yes
CUST12179,Female,0,21,One Year,88.92,DSL,Yes,Mailed Check,1867.32,No
CUST12180,Female,0,20,Month-to-Month,99.39,DSL,No,Mailed Check,1987.8,No
CUST12181,Male,0,10,Month-to-Month,90.29,Fiber Optic,No,Bank Transfer,902.9,Yes
CUST12182,Male,1,47,Month-to-Month,102.17,Fiber Optic,Yes,Mailed Check,4801.99,Yes
CUST12183,Female,0,47,Month-to-Month,76.66,Fiber Optic,No,Mailed Check,3603.02,Yes
CUST12184,Male,0,15,Month-to-Month,24.42,Fiber Optic,No,Credit Card,366.3,Yes
CUST12185,Male,0,44,Month-to-Month,78.44,DSL,No,Mailed Check,3451.36,No
CUST12186,Male,0,62,Two Year,123.8,DSL,Yes,Credit Card,7675.6,No
CUST12187,Female,1,6,Month-to-Month,80.54,No,Yes,Electronic Check,483.24,Yes
CUST12188,Female,0,66,One Year,33.11,DSL,No,Electronic Check,2185.26,No
CUST12189,Male,0,4,Month-to-Month,92.04,DSL,No,Electronic Check,368.16,Yes
CUST12190,Female,0,23,Month-to-Month,135.03,DSL,No,Credit Card,3105.69,Yes
CUST12191,Male,0,13,Month-to-Month,53.25,DSL,Yes,Electronic Check,692.25,Yes
CUST12192,Female,0,31,One Year,79.78,DSL,No,Bank Transfer,2473.18,No
CUST12193,Male,0,16,Month-to-Month,84.26,Fiber Optic,No,Credit Card,1348.16,Yes
CUST12194,Male,0,41,One Year,76.11,No,No,Bank Transfer,3120.51,No
CUST12195,Female,0,1,Month-to-Month,93.93,DSL,Yes,Credit Card,93.93,No
CUST12196,Male,0,12,Month-to-Month,57.84,Fiber Optic,No,Bank Transfer,694.08,Yes
CUST12197,Female,0,56,Month-to-Month,88.8,DSL,Yes,Electronic Check,4972.8,Yes
CUST12198,Female,1,50,Month-to-Month,105.02,DSL,No,Bank Transfer,5251.0,No
CUST12199,Male,0,20,Month-to-Month,62.93,Fiber Optic,No,Electronic Check,1258.6,No
CUST12200,Male,0,66,One Year,94.17,No,No,Credit Card,6215.22,No
CUST12201,Female,0,36,Two Year,58.64,No,No,Electronic Check,2111.04,Yes
CUST12202,Male,0,38,One Year,28.69,DSL,No,Mailed Check,1090.22,Yes
CUST12203,Male,0,22,One Year,28.61,DSL,Yes,Mailed Check,629.42,No
CUST12204,Male,1,61,Two Year,83.84,No,No,Electronic Check,5114.24,No
CUST12205,Male,0,50,Two Year,20.0,DSL,No,Mailed Check,1000.0,No
CUST12206,Male,1,59,Month-to-Month,72.78,Fiber Optic,No,Mailed Check,4294.02,No
CUST12207,Female,0,20,Month-to-Month,46.28,DSL,No,Mailed Check,925.6,No
CUST12208,Female,0,36,Month-to-Month,20.0,Fiber Optic,Yes,Mailed Check,720.0,No
CUST12209,Male,1,15,Month-to-Month,90.47,Fiber Optic,No,Bank Transfer,1357.05,Yes
CUST12210,Male,0,62,Two Year,27.9,Fiber Optic,Yes,Mailed Check,1729.8,No
CUST12211,Male,1,3,Month-to-Month,139.26,Fiber Optic,No,Credit Card,417.78,No
CUST12212,Female,0,5,One Year,119.12,DSL,No,Electronic Check,595.6,No
CUST12213,Male,1,56,One Year,68.01,DSL,No,Credit Card,3808.56,No
CUST12214,Female,0,31,Month-to-Month,20.0,Fiber Optic,No,Mailed Check,620.0,Yes
CUST12215,Female,0,35,Month-to-Month,78.88,DSL,No,Credit Card,2760.8,No
CUST12216,Female,0,71,Month-to-Month,125.04,DSL,No,Mailed Check,8877.84,No
CUST12217,Male,0,70,Month-to-Month,101.85,DSL,Yes,Bank Transfer,7129.5,No
CUST12218,Female,0,26,Month-to-Month,103.75,DSL,No,Bank Transfer,2697.5,Yes
CUST12219,Male,0,1,Month-to-Month,116.31,No,Yes,Bank Transfer,116.31,No
CUST12220,Female,0,7,Month-to-Month,32.4,Fiber Optic,Yes,Mailed Check,226.8,Yes
CUST12221,Male,0,36,Month-to-Month,102.59,Fiber Optic,No,Electronic Check,3693.24,Yes
CUST12222,Female,0,25,Month-to-Month,128.23,Fiber Optic,No,Bank Transfer,3205.75,Yes
CUST12223,Male,0,59,Month-to-Month,51.41,Fiber Optic,Yes,Mailed Check,3033.19,Yes
CUST12224,Female,0,61,Two Year,57.94,Fiber Optic,Yes,Mailed Check,3534.34,No
CUST12225,Male,0,29,Month-to-Month,116.59,DSL,Yes,Credit Card,3381.11,No
CUST12226,Male,0,18,Two Year,111.84,DSL,No,Mailed Check,2013.12,No
CUST12227,Male,0,41,One Year,43.9,DSL,No,Credit Card,1799.9,No
CUST12228,Male,0,19,One Year,31.18,No,No,Bank Transfer,592.42,No
CUST12229,Female,1,4,Month-to-Month,66.57,Fiber Optic,No,Credit Card,266.28,Yes
CUST12230,Female,0,65,Month-to-Month,25.8,Fiber Optic,No,Mailed Check,1677.0,Yes
CUST12231,Male,0,41,Month-to-Month,44.23,DSL,No,Credit Card,1813.43,Yes
CUST12232,Female,0,15,Month-to-Month,49.5,Fiber Optic,No,Bank Transfer,742.5,Yes
CUST12233,Male,0,54,Two Year,103.71,Fiber Optic,No,Mailed Check,5600.34,Yes
CUST12234,Male,0,64,Month-to-Month,111.84,DSL,Yes,Electronic Check,7157.76,Yes
CUST12235,Female,0,15,Two Year,103.84,DSL,Yes,Electronic Check,1557.6,No
CUST12236,Male,0,50,One Year,45.28,No,No,Mailed Check,2264.0,No
CUST12237,Male,0,22,Month-to-Month,67.43,Fiber Optic,No,Bank Transfer,1483.46,Yes
CUST12238,Female,0,18,One Year,56.43,DSL,No,Mailed Check,1015.74,No
CUST12239,Male,0,2,Month-to-Month,76.4,DSL,Yes,Electronic Check,152.8,Yes
CUST12240,Male,1,36,Month-to-Month,92.55,DSL,No,Mailed Check,3331.8,Yes
CUST12241,Male,0,20,Month-to-Month,55.71,Fiber Optic,No,Credit Card,1114.2,Yes
CUST12242,Male,0,16,Two Year,39.56,Fiber Optic,Yes,Credit Card,632.96,No
CUST12243,Female,1,67,Month-to-Month,117.21,Fiber Optic,No,Bank Transfer,7853.07,Yes
CUST12244,Female,0,30,One Year,102.21,No,No,Bank Transfer,3066.3,No
CUST12245,Female,0,55,Month-to-Month,80.19,No,No,Bank Transfer,4410.45,No
CUST12246,Male,0,66,Month-to-Month,38.09,No,No,Bank Transfer,2513.94,Yes
CUST12247,Male,1,26,Month-to-Month,96.0,DSL,Yes,Credit Card,2496.0,No
CUST12248,Female,1,57,Month-to-Month,64.92,Fiber Optic,Yes,Electronic Check,3700.44,No
CUST12249,Male,0,69,Month-to-Month,20.0,Fiber Optic,No,Bank Transfer,1380.0,Yes
CUST12250,Male,0,2,Month-to-Month,54.21,Fiber Optic,No,Bank Transfer,108.42,Yes
CUST12251,Male,0,56,One Year,83.75,No,No,Electronic Check,4690.0,No
CUST12252,Male,0,62,Month-to-Month,63.52,DSL,No,Bank Transfer,3938.24,No
CUST12253,Female,0,34,Two Year,85.28,Fiber Optic,No,Electronic Check,2899.52,No
CUST12254,Female,1,56,Month-to-Month,84.0,Fiber Optic,No,Bank Transfer,4704.0,No
CUST12255,Female,0,55,Month-to-Month,37.2,DSL,Yes,Bank Transfer,2046.0,No
CUST12256,Male,0,20,Month-to-Month,90.52,Fiber Optic,Yes,Bank Transfer,1810.4,Yes
CUST12257,Female,0,50,Month-to-Month,93.26,DSL,No,Credit Card,4663.0,Yes
CUST12258,Female,0,25,Two Year,69.08,DSL,No,Credit Card,1727.0,No
CUST12259,Male,0,25,One Year,70.45,Fiber Optic,No,Credit Card,1761.25,No
CUST12260,Male,0,53,One Year,70.3,Fiber Optic,No,Bank Transfer,3725.9,No
CUST12261,Female,1,14,Two Year,115.38,DSL,No,Credit Card,1615.32,No
CUST12262,Female,1,60,One Year,81.48,No,Yes,Credit Card,4888.8,No
CUST12263,Female,0,43,One Year,73.75,DSL,Yes,Credit Card,3171.25,No
CUST12264,Female,1,62,One Year,84.1,DSL,No,Mailed Check,5214.2,No
CUST12265,Male,0,69,Month-to-Month,83.47,DSL,No,Credit Card,5759.43,Yes
CUST12266,Female,0,63,Month-to-Month,67.03,DSL,Yes,Mailed Check,4222.89,No
CUST12267,Female,0,2,One Year,29.94,DSL,No,Credit Card,59.88,No
CUST12268,Male,0,54,Month-to-Month,73.26,Fiber Optic,No,Bank Transfer,3956.04,Yes
CUST12269,Female,1,16,Two Year,87.72,No,No,Bank Transfer,1403.52,No
CUST12270,Male,0,55,Month-to-Month,78.72,No,No,Bank Transfer,4329.6,No
CUST12271,Male,0,43,Two Year,55.05,Fiber Optic,No,Mailed Check,2367.15,Yes
CUST12272,Male,0,61,Month-to-Month,64.14,Fiber Optic,No,Bank Transfer,3912.54,No
CUST12273,Female,0,38,Month-to-Month,99.79,Fiber Optic,No,Electronic Check,3792.02,Yes
CUST12274,Female,0,45,Month-to-Month,20.0,Fiber Optic,No,Credit Card,900.0,Yes
CUST12275,Male,0,51,Two Year,47.69,Fiber Optic,Yes,Mailed Check,2432.19,No
CUST12276,Female,0,42,Month-to-Month,73.95,No,No,Mailed Check,3105.9,No
CUST12277,Female,0,24,One Year,101.19,DSL,No,Mailed Check,2428.56,No
CUST12278,Male,0,30,One Year,124.44,DSL,Yes,Bank Transfer,3733.2,No
CUST12279,Male,0,37,Month-to-Month,96.69,DSL,Yes,Electronic Check,3577.53,No
CUST12280,Female,0,53,Two Year,52.22,Fiber Optic,Yes,Mailed Check,2767.66,No
CUST12281,Male,0,63,Month-to-Month,20.0,Fiber Optic,Yes,Credit Card,1260.0,Yes
CUST12282,Female,0,11,One Year,126.04,Fiber Optic,No,Credit Card,1386.44,No
CUST12283,Female,0,23,Month-to-Month,44.75,DSL,No,Electronic Check,1029.25,Yes
CUST12284,Female,0,50,Month-to-Month,74.38,Fiber Optic,No,Credit Card,3719.0,Yes
CUST12285,Female,1,55,Month-to-Month,66.49,Fiber Optic,No,Electronic Check,3656.95,Yes
CUST12286,Male,0,55,One Year,67.93,Fiber Optic,No,Credit Card,3736.15,Yes
CUST12287,Male,0,4,Two Year,35.02,No,Yes,Electronic Check,140.08,No
CUST12288,Male,1,54,Month-to-Month,123.88,DSL,No,Bank Transfer,6689.52,No
CUST12289,Male,0,61,Month-to-Month,43.75,DSL,No,Credit Card,2668.75,Yes
CUST12290,Female,0,5,Two Year,74.76,DSL,No,Credit Card,373.8,No
CUST12291,Female,0,18,Month-to-Month,56.65,DSL,No,Credit Card,1019.7,Yes
CUST12292,Male,1,44,Month-to-Month,88.41,DSL,No,Bank Transfer,3890.04,Yes
CUST12293,Female,1,31,Month-to-Month,63.72,DSL,No,Bank Transfer,1975.32,Yes
CUST12294,Female,0,21,Month-to-Month,60.61,Fiber Optic,No,Mailed Check,1272.81,Yes
CUST12295,Female,0,47,One Year,102.62,DSL,No,Mailed Check,4823.14,No
CUST12296,Male,0,30,Two Year,60.3,No,No,Electronic Check,1809.0,No
CUST12297,Male,1,55,Month-to-Month,112.33,DSL,No,Mailed Check,6178.15,No
CUST12298,Male,1,68,One Year,33.0,DSL,No,Credit Card,2244.0,No
CUST12299,Female,0,69,One Year,62.52,DSL,No,Bank Transfer,4313.88,Yes
CUST12300,Male,0,41,Month-to-Month,44.21,No,No,Bank Transfer,1812.61,No
CUST12301,Male,0,45,Month-to-Month,70.92,Fiber Optic,No,Bank Transfer,3191.4,Yes
CUST12302,Male,0,30,One Year,28.8,Fiber Optic,Yes,Bank Transfer,864.0,No
CUST12303,Male,0,45,Month-to-Month,88.59,DSL,No,Electronic Check,3986.55,No
CUST12304,Male,0,45,Month-to-Month,91.57,Fiber Optic,No,Mailed Check,4120.65,Yes
CUST12305,Male,0,45,Two Year,115.19,Fiber Optic,No,Bank Transfer,5183.55,No
CUST12306,Female,0,55,One Year,95.42,DSL,Yes,Electronic Check,5248.1,No
CUST12307,Female,1,59,Two Year,95.08,Fiber Optic,No,Credit Card,5609.72,No
CUST12308,Male,0,5,Month-to-Month,90.42,DSL,No,Mailed Check,452.1,Yes
CUST12309,Male,0,32,One Year,63.46,DSL,No,Electronic Check,2030.72,No
CUST12310,Female,0,6,One Year,118.57,Fiber Optic,No,Bank Transfer,711.42,Yes
CUST12311,Female,1,26,Two Year,86.63,No,No,Bank Transfer,2252.38,No
CUST12312,Male,0,37,Two Year,144.21,Fiber Optic,No,Bank Transfer,5335.77,No
CUST12313,Male,0,13,Two Year,122.61,DSL,No,Credit Card,1593.93,No
CUST12314,Male,0,69,Two Year,80.4,DSL,No,Mailed Check,5547.6,Yes
CUST12315,Male,0,25,Month-to-Month,81.87,No,Yes,Bank Transfer,2046.75,No
CUST12316,Female,0,13,One Year,94.96,DSL,No,Mailed Check,1234.48,No
CUST12317,Male,0,20,Month-to-Month,117.51,Fiber Optic,Yes,Credit Card,2350.2,Yes
CUST12318,Male,1,60,One Year,23.95,Fiber Optic,Yes,Electronic Check,1437.0,No
CUST12319,Male,0,21,Two Year,109.37,Fiber Optic,No,Mailed Check,2296.77,Yes
CUST12320,Male,1,61,Month-to-Month,81.2,DSL,Yes,Electronic Check,4953.2,Yes
CUST12321,Female,0,26,Month-to-Month,102.41,DSL,No,Mailed Check,2662.66,Yes
CUST12322,Female,0,54,One Year,48.42,Fiber Optic,No,Bank Transfer,2614.68,No
CUST12323,Female,0,42,Month-to-Month,47.07,No,No,Bank Transfer,1976.94,Yes
CUST12324,Male,0,11,Month-to-Month,80.18,DSL,Yes,Electronic Check,881.98,No
CUST12325,Male,0,37,Month-to-Month,99.29,Fiber Optic,Yes,Mailed Check,3673.73,Yes
CUST12326,Female,0,11,Month-to-Month,33.05,Fiber Optic,No,Credit Card,363.55,Yes
CUST12327,Male,0,27,One Year,58.04,Fiber Optic,No,Mailed Check,1567.08,Yes
CUST12328,Male,0,34,Month-to-Month,34.07,Fiber Optic,Yes,Electronic Check,1158.38,Yes
CUST12329,Female,0,38,Month-to-Month,82.54,Fiber Optic,No,Mailed Check,3136.52,No
CUST12330,Female,1,61,Two Year,129.81,Fiber Optic,Yes,Mailed Check,7918.41,No
CUST12331,Female,0,53,One Year,59.95,DSL,No,Electronic Check,3177.35,Yes
CUST12332,Female,0,65,Month-to-Month,93.53,No,No,Electronic Check,6079.45,Yes
CUST12333,Male,0,3,Month-to-Month,73.65,Fiber Optic,Yes,Electronic Check,220.95,Yes
CUST12334,Male,0,67,One Year,81.07,Fiber Optic,No,Mailed Check,5431.69,No
CUST12335,Female,0,28,Month-to-Month,52.11,DSL,No,Electronic Check,1459.08,No
CUST12336,Male,1,14,One Year,89.64,Fiber Optic,No,Electronic Check,1254.96,No
CUST12337,Female,0,52,One Year,63.96,DSL,Yes,Credit Card,3325.92,No
CUST12338,Female,0,30,Month-to-Month,123.75,DSL,Yes,Credit Card,3712.5,No
CUST12339,Male,0,58,Two Year,54.67,DSL,No,Credit Card,3170.86,No
CUST12340,Female,0,54,Month-to-Month,99.36,No,No,Electronic Check,5365.44,Yes
CUST12341,Male,0,69,Month-to-Month,129.21,Fiber Optic,No,Electronic Check,8915.49,Yes
CUST12342,Male,0,15,Two Year,105.66,Fiber Optic,Yes,Credit Card,1584.9,Yes
CUST12343,Male,0,38,Month-to-Month,42.93,Fiber Optic,No,Bank Transfer,1631.34,Yes
CUST12344,Male,1,14,One Year,40.08,No,No,Bank Transfer,561.12,No
CUST12345,Female,0,57,One Year,83.6,No,Yes,Credit Card,4765.2,No
CUST12346,Male,0,59,Month-to-Month,71.86,DSL,Yes,Credit Card,4239.74,No
CUST12347,Female,0,8,Two Year,85.46,DSL,No,Bank Transfer,683.68,No
CUST12348,Female,0,19,Month-to-Month,105.86,Fiber Optic,No,Credit Card,2011.34,Yes
CUST12349,Female,0,32,Month-to-Month,72.62,DSL,Yes,Electronic Check,2323.84,No
CUST12350,Female,0,29,Two Year,51.14,No,No,Credit Card,1483.06,No
CUST12351,Male,1,41,Month-to-Month,76.22,DSL,No,Mailed Check,3125.02,Yes
CUST12352,Male,1,45,One Year,115.58,Fiber Optic,No,Bank Transfer,5201.1,Yes
CUST12353,Female,1,13,One Year,71.07,Fiber Optic,Yes,Electronic Check,923.91,No
CUST12354,Female,0,27,Month-to-Month,134.55,DSL,No,Bank Transfer,3632.85,Yes
CUST12355,Male,0,19,Month-to-Month,96.55,DSL,Yes,Credit Card,1834.45,Yes
CUST12356,Female,0,26,Month-to-Month,93.7,DSL,Yes,Bank Transfer,2436.2,No
CUST12357,Male,0,53,Two Year,53.64,Fiber Optic,Yes,Credit Card,2842.92,No
CUST12358,Female,0,51,Month-to-Month,66.24,DSL,Yes,Electronic Check,3378.24,No
CUST12359,Male,0,37,Month-to-Month,85.67,Fiber Optic,Yes,Electronic Check,3169.79,No
CUST12360,Female,0,9,Month-to-Month,69.11,Fiber Optic,No,Bank Transfer,621.99,Yes
CUST12361,Female,0,52,Month-to-Month,107.83,Fiber Optic,No,Electronic Check,5607.16,Yes
CUST12362,Male,0,54,One Year,76.4,DSL,Yes,Bank Transfer,4125.6,No
CUST12363,Female,0,3,Two Year,52.31,DSL,No,Bank Transfer,156.93,No
CUST12364,Female,0,69,Month-to-Month,80.59,Fiber Optic,No,Bank Transfer,5560.71,Yes
CUST12365,Male,0,8,Month-to-Month,60.37,DSL,Yes,Bank Transfer,482.96,Yes
CUST12366,Female,0,14,One Year,91.76,Fiber Optic,Yes,Mailed Check,1284.64,No
CUST12367,Male,0,3,Month-to-Month,55.86,DSL,No,Mailed Check,167.58,No
CUST12368,Male,0,24,Two Year,126.97,Fiber Optic,No,Credit Card,3047.28,No
CUST12369,Female,0,13,Month-to-Month,26.86,Fiber Optic,No,Electronic Check,349.18,Yes
CUST12370,Female,0,43,Month-to-Month,61.77,Fiber Optic,No,Mailed Check,2656.11,Yes
CUST12371,Female,0,29,Two Year,77.31,No,Yes,Mailed Check,2241.99,No
CUST12372,Female,0,51,Month-to-Month,57.37,DSL,No,Electronic Check,2925.87,Yes
CUST12373,Female,0,42,Month-to-Month,20.0,No,Yes,Bank Transfer,840.0,Yes
CUST12374,Female,0,31,Month-to-Month,130.08,DSL,No,Mailed Check,4032.48,Yes
CUST12375,Female,0,63,Two Year,94.96,DSL,No,Mailed Check,5982.48,No
CUST12376,Male,1,26,One Year,35.46,DSL,No,Mailed Check,921.96,No
CUST12377,Female,0,18,Month-to-Month,39.76,Fiber Optic,No,Mailed Check,715.68,Yes
CUST12378,Male,0,57,One Year,28.96,Fiber Optic,Yes,Bank Transfer,1650.72,No
CUST12379,Female,0,7,Month-to-Month,68.75,Fiber Optic,No,Electronic Check,481.25,No
CUST12380,Female,0,48,Month-to-Month,117.19,Fiber Optic,No,Mailed Check,5625.12,Yes
CUST12381,Male,0,60,One Year,64.32,No,No,Mailed Check,3859.2,No
CUST12382,Female,0,33,One Year,59.33,Fiber Optic,No,Mailed Check,1957.89,Yes
CUST12383,Female,1,3,Month-to-Month,102.08,DSL,Yes,Mailed Check,306.24,No
CUST12384,Male,0,4,Month-to-Month,82.69,DSL,No,Electronic Check,330.76,Yes
CUST12385,Female,0,4,Month-to-Month,71.34,DSL,No,Bank Transfer,285.36,Yes
CUST12386,Female,0,42,One Year,95.16,DSL,Yes,Credit Card,3996.72,No
CUST12387,Female,1,9,One Year,20.15,DSL,No,Electronic Check,181.35,No
CUST12388,Male,0,51,One Year,87.31,DSL,Yes,Mailed Check,4452.81,No
CUST12389,Female,0,17,One Year,111.67,No,No,Credit Card,1898.39,No
CUST12390,Female,0,17,One Year,36.08,Fiber Optic,No,Mailed Check,613.36,Yes
CUST12391,Female,0,20,Two Year,62.04,No,No,Electronic Check,1240.8,No
CUST12392,Female,0,14,Month-to-Month,20.0,No,No,Bank Transfer,280.0,No
CUST12393,Male,0,22,Month-to-Month,60.22,Fiber Optic,No,Credit Card,1324.84,Yes
CUST12394,Male,0,52,Month-to-Month,53.87,DSL,No,Credit Card,2801.24,Yes
CUST12395,Female,0,27,Month-to-Month,124.41,Fiber Optic,No,Bank Transfer,3359.07,Yes
CUST12396,Female,1,43,One Year,59.39,DSL,No,Bank Transfer,2553.77,No
CUST12397,Male,0,3,Two Year,82.11,DSL,Yes,Credit Card,246.33,Yes
CUST12398,Male,1,8,Month-to-Month,113.55,DSL,No,Credit Card,908.4,Yes
CUST12399,Female,0,10,Two Year,20.0,DSL,No,Credit Card,200.0,No
CUST12400,Male,0,29,Month-to-Month,77.05,Fiber Optic,No,Credit Card,2234.45,Yes
CUST12401,Female,0,40,Month-to-Month,40.02,No,No,Bank Transfer,1600.8,Yes
CUST12402,Male,0,65,One Year,40.73,DSL,Yes,Electronic Check,2647.45,No
CUST12403,Male,0,21,Month-to-Month,47.37,DSL,No,Electronic Check,994.77,No
CUST12404,Male,0,24,Month-to-Month,58.33,DSL,No,Bank Transfer,1399.92,Yes
CUST12405,Male,0,60,Month-to-Month,42.17,Fiber Optic,Yes,Electronic Check,2530.2,No
CUST12406,Female,0,26,Two Year,60.66,DSL,Yes,Electronic Check,1577.16,No
